,published_At,updated_At,author_DisplayName,text_Original,text_Display,viewer_Rating,like_Count,author_Channel_Id
0,2023-09-28T22:47:01Z,2023-09-28T22:47:01Z,Bert Hein,"Concerning marks "" leta do this with a phone"".. Unreal basically just launched their metahuman animator with iphones. And its incredible tech. But you still have to create a dna and then solve your facial input in realtime to your dna etc with enough resolution. I think for everything being interested ij this tech, go get an iphone 12+ and screw around with unreal and metahuman animator :)","Concerning marks &quot; leta do this with a phone&quot;.. Unreal basically just launched their metahuman animator with iphones. And its incredible tech. But you still have to create a dna and then solve your facial input in realtime to your dna etc with enough resolution. I think for everything being interested ij this tech, go get an iphone 12+ and screw around with unreal and metahuman animator :)",none,0,UCQk42nNFSZCa1S8d_8iIufQ
1,2023-09-28T22:46:50Z,2023-09-28T22:46:50Z,theDubleD,"The avatars look amazing, great interview!","The avatars look amazing, great interview!",none,1,UCe2kHwbYIw4u-wyv1bNVzbg
2,2023-09-28T22:46:47Z,2023-09-28T22:46:47Z,Drew Benedict,I’m imagining someone steals your avatar code and runs around in your “skin” 😂,I’m imagining someone steals your avatar code and runs around in your “skin” 😂,none,0,UClxD5ZTdxBoDow-efsK4IKQ
3,2023-09-28T22:46:38Z,2023-09-28T22:46:38Z,Karl,cringe,cringe,none,0,UCBP2ku8iyfOew2g4MPfJoNA
4,2023-09-28T22:46:16Z,2023-09-28T22:46:16Z,foggyVHS,I pretty much only played PS VR and it freaked me out in a way like I was in a car accident or something and they brought me back inside of a computer,I pretty much only played PS VR and it freaked me out in a way like I was in a car accident or something and they brought me back inside of a computer,none,0,UCYNYo-PhQuHuYrxBfmD7WGw
5,2023-09-28T22:46:12Z,2023-09-28T22:46:12Z,FluffyZergling,Imagine running this along with Real Engine,Imagine running this along with Real Engine,none,0,UCe1Rs51dwMvkqziwAaXceow
6,2023-09-28T22:46:08Z,2023-09-28T22:46:08Z,Michael Walsh,Can I fight Mark in the Metaverse? Let’s get an octagon goin’,Can I fight Mark in the Metaverse? Let’s get an octagon goin’,none,0,UCGqLSRl-kpq5yMK5r1MqX_A
7,2023-09-28T22:46:01Z,2023-09-28T22:46:01Z,CynicalFinch,"This the creepiest thing I've ever seen. No thank you. I'd rather be strapped to a chair with my eyelids taped open in a dark room while the directors cut of 'The Exorcist"" plays on repeat than do something like this, because even that wouldn't be as creepy. Not to mention, it would be at least a more ""real"" experience than this crap.","This the creepiest thing I&#39;ve ever seen. No thank you. I&#39;d rather be strapped to a chair with my eyelids taped open in a dark room while the directors cut of &#39;The Exorcist&quot; plays on repeat than do something like this, because even that wouldn&#39;t be as creepy. Not to mention, it would be at least a more &quot;real&quot; experience than this crap.",none,1,UCBMHwBz_B7kgnUE1CEEEh_A
8,2023-09-28T22:45:56Z,2023-09-28T22:45:56Z,KlockeD,No thanks.,No thanks.,none,0,UCFAhZUpH4K57jMOMvJb2rhw
9,2023-09-28T22:45:53Z,2023-09-28T22:45:53Z,Eat My Shiz,Better than mics in front of your face!,Better than mics in front of your face!,none,0,UCPMKMQBZUY5EoScJtHMibkA
10,2023-09-28T22:45:35Z,2023-09-28T22:45:35Z,ethr95awd,zucknuts can keep his brave new world - dude is a creepy lucky schmuck - real life is hard enough without having to worry about some freaking virtual life,zucknuts can keep his brave new world - dude is a creepy lucky schmuck - real life is hard enough without having to worry about some freaking virtual life,none,0,UCFxHNNLNQq4JZeEuvHUR0sQ
11,2023-09-28T22:45:35Z,2023-09-28T22:45:35Z,AcrylicGoblin,"Let's have a poll. Was your first impression:  1. Wow, that's cool! Or 2. Well, that is creepy AF.","Let&#39;s have a poll. Was your first impression:  1. Wow, that&#39;s cool! Or 2. Well, that is creepy AF.",none,0,UCXPCffTEigYLD_WWFrH6eIQ
12,2023-09-28T22:45:28Z,2023-09-28T22:45:28Z,FluffyZergling,This moment cemented Lex as one of the all time greats in the podcast universe.,This moment cemented Lex as one of the all time greats in the podcast universe.,none,7,UCe1Rs51dwMvkqziwAaXceow
13,2023-09-28T22:45:16Z,2023-09-28T22:45:16Z,JKO,This is amazing!,This is amazing!,none,0,UCRupNhMM9MI_wNQKqoeE-ug
14,2023-09-28T22:44:57Z,2023-09-28T22:44:57Z,Callum Hawker,"‘But I am real’

- Mark Zuckerberg",‘But I am real’<br><br>- Mark Zuckerberg,none,0,UCs4HVhST4TzExVsj1J97GhA
15,2023-09-28T22:44:34Z,2023-09-28T22:44:34Z,Álvaro Fierro,VR Lex having a crush on VR Mark for one hour straight.,VR Lex having a crush on VR Mark for one hour straight.,none,0,UCzNKRTSCO_hs8hLvTMchiQw
16,2023-09-28T22:44:31Z,2023-09-28T22:44:31Z,Paulo Falcao,Amazing stuff!!!,Amazing stuff!!!,none,0,UCgU3v3BDnrs2C7SQyf-kzGg
17,2023-09-28T22:44:26Z,2023-09-28T22:44:26Z,Observable Universe,Wow I wanna try this,Wow I wanna try this,none,0,UCPOu7Xqg4jqrO4o3MZm-Baw
18,2023-09-28T22:44:23Z,2023-09-28T22:44:23Z,Лъв Михайлов,sin,sin,none,0,UCFsMTo6j1YQ6cEiZLOe8thg
19,2023-09-28T22:44:16Z,2023-09-28T22:44:16Z,Super Beast,This reminds me of that black mirror episode in season 6. The VR world where you literally can’t tell the difference between the two. Amazing times. In the future we will be able to time travel using this technology,This reminds me of that black mirror episode in season 6. The VR world where you literally can’t tell the difference between the two. Amazing times. In the future we will be able to time travel using this technology,none,0,UCe6WabTGzVZaU194StDqlOA
20,2023-09-28T22:44:06Z,2023-09-28T22:44:06Z,Thomas Haigis,"thank you Lex 4 beeing you and blessing us with those incredible Podcast´s 🙏✨
..big Fan 🎉 greetings from Germany 🖖",thank you Lex 4 beeing you and blessing us with those incredible Podcast´s 🙏✨<br>..big Fan 🎉 greetings from Germany 🖖,none,8,UC4nCT_eezSP6v-cV4-XUZFw
