,published_At,updated_At,author_DisplayName,text_Original,text_Display,viewer_Rating,like_Count,author_Channel_Id
0,2023-09-28T17:31:45Z,2023-09-28T17:31:45Z,a c,Ones the huge vr glasses turn into normal sized glasses this will be as big as the Apple Watch,Ones the huge vr glasses turn into normal sized glasses this will be as big as the Apple Watch,none,1,UCaqPHWkMylpxeL7O9WKQAZA
1,2023-09-28T17:31:45Z,2023-09-28T17:31:45Z,The Chaitz,<3 U Lex nd Mark!!! This is AWESOME!!!!!,&lt;3 U Lex nd Mark!!! This is AWESOME!!!!!,none,1,UCJuo-bCB2rttghMugan4G9g
2,2023-09-28T17:31:36Z,2023-09-28T17:31:36Z,someguy,"Lex and Zuck, couldn't have picked two more famously emotive faces to showcase this tech","Lex and Zuck, couldn&#39;t have picked two more famously emotive faces to showcase this tech",none,1,UC2kf57mPLJ1echO1qvrjlmQ
3,2023-09-28T17:31:35Z,2023-09-28T17:31:35Z,Lloyd Atkinson,It's fake... he's not wearing John Wick kit 😂😂😂😂,It&#39;s fake... he&#39;s not wearing John Wick kit 😂😂😂😂,none,0,UCNJns5DYKuKA16vRgHNCydg
4,2023-09-28T17:31:31Z,2023-09-28T17:31:31Z,davedigital🔧,Mod me Lex 🔧🔧🔧🔧,Mod me Lex 🔧🔧🔧🔧,none,0,UCwfebxEgMR3GPHATzROar4g
5,2023-09-28T17:31:26Z,2023-09-28T17:31:26Z,Sid Dani,this is crazy,this is crazy,none,0,UCeNChkI6YhgS4zFrjOICcLw
6,2023-09-28T17:31:24Z,2023-09-28T17:31:24Z,Dani White,Where am i?Lex you are in hell and will BE in a DARK void with Zuckerberg for eternety,Where am i?Lex you are in hell and will BE in a DARK void with Zuckerberg for eternety,none,0,UCgP1eGDhuWlmvCvUN6Zxugw
7,2023-09-28T17:31:20Z,2023-09-28T17:31:20Z,Nick Calabrese,"Spoiler alert, but after the interviews ends they both peel back their face skin and kiss","Spoiler alert, but after the interviews ends they both peel back their face skin and kiss",none,0,UCIQ_ZkB_64WMsMOO4Gu3SgA
8,2023-09-28T17:31:19Z,2023-09-28T17:31:19Z,Jhimmy Montenegro,this is the beginning of a new interview era 😵💥,this is the beginning of a new interview era 😵💥,none,12,UCNguLMR7bYnIgeQWXJ3EtnA
9,2023-09-28T17:31:14Z,2023-09-28T17:31:14Z,Kevin Benitez,I always wanted to have a conversation inside a black hole,I always wanted to have a conversation inside a black hole,none,0,UC_1AvyhD1-WZ7vUtfPb1uMA
10,2023-09-28T17:31:13Z,2023-09-28T17:31:13Z,Ken Lipson,"Whelp, this will be the most viral video in history","Whelp, this will be the most viral video in history",none,0,UCQfG0fV_8VUJuiY7ziTPm0Q
11,2023-09-28T17:31:05Z,2023-09-28T17:31:05Z,Luiz Delgado Gomes,Lex is the closest we have to the embodiment of neutrality. So many great guests not to enhance them but to add context to the world.,Lex is the closest we have to the embodiment of neutrality. So many great guests not to enhance them but to add context to the world.,none,0,UC0ZVPoOUlBhkrGgykI58urA
12,2023-09-28T17:31:02Z,2023-09-28T17:31:02Z,Brasco Music,We finally get to see how Alex and Mark normally see the world,We finally get to see how Alex and Mark normally see the world,none,0,UCoDP2me6V30uDcLMwiRjBlA
