,published_At,updated_At,author_DisplayName,text_Original,text_Display,viewer_Rating,like_Count,author_Channel_Id
0,2023-09-28T17:59:21Z,2023-09-28T17:59:21Z,ICU,Nope 👎,Nope 👎,none,0,UC47S4jCa8lxyLBQklemT50w
1,2023-09-28T17:59:20Z,2023-09-28T17:59:20Z,simon scott,and he'll take away  your free speech too,and he&#39;ll take away  your free speech too,none,0,UCdUvVekqeZVt_bE1RtOz1Jg
2,2023-09-28T17:59:16Z,2023-09-28T18:00:01Z,Jiří Hutečka,I can see in the eyes that they are not real. Like in video games.. How is this any better than video call and  watching someone for real on a screen??,I can see in the eyes that they are not real. Like in video games.. How is this any better than video call and  watching someone for real on a screen??,none,0,UC2Ok5D_fQ9RnrOqAyktqW5Q
3,2023-09-28T17:59:11Z,2023-09-28T17:59:11Z,Andy Yong,We'll have they found the name of the investor? I mean it does have a particular audience you are selling to. Does he have a name?,We&#39;ll have they found the name of the investor? I mean it does have a particular audience you are selling to. Does he have a name?,none,0,UCsflNyKWV3cUVjbKJrIhBow
4,2023-09-28T17:59:08Z,2023-09-28T17:59:08Z,Hampus S,Fuck me.. its looks to real,Fuck me.. its looks to real,none,0,UCibTSNRAaNQ1SwVT_ZwwLaA
5,2023-09-28T17:59:02Z,2023-09-28T17:59:02Z,Duarte Molha,!!!!! 🤯,!!!!! 🤯,none,0,UCfAOffMOJN5DAeWeWGlrvuQ
6,2023-09-28T17:58:58Z,2023-09-28T17:58:58Z,Anurag Sharma,"The video should be titled: ""World's First Podcast in the Metaverse!"" (with its creator :P) Please Lex !!",The video should be titled: &quot;World&#39;s First Podcast in the Metaverse!&quot; (with its creator :P) Please Lex !!,none,0,UCkRBDJOIhkaT6ZitaPfqATw
7,2023-09-28T17:58:57Z,2023-09-28T17:58:57Z,I AM,this is the beginig of the end of humanity,this is the beginig of the end of humanity,none,0,UCp6DXoparawMtfQ5qEptNYQ
8,2023-09-28T17:58:47Z,2023-09-28T17:58:47Z,Sergej Unowa,"crazy, imagine meeting someone in real life, it's so freakin real!","crazy, imagine meeting someone in real life, it&#39;s so freakin real!",none,0,UCwfliWuU9PWo6xKFS4fPZUw
9,2023-09-28T17:58:44Z,2023-09-28T17:58:44Z,Asuzu Kosi,"Naaa, this is crazy","Naaa, this is crazy",none,0,UCj8gM_lLi0UtaSXQWW8muNg
