,published_At,updated_At,author_DisplayName,text_Original,text_Display,viewer_Rating,like_Count,author_Channel_Id
0,2023-09-28T20:54:38Z,2023-09-28T20:54:38Z,MRK,Since when did Lex use his platform for paid advertising?,Since when did Lex use his platform for paid advertising?,none,1,UCnwaTDC7aNZ61b-9uNXfvsw
1,2023-09-28T20:54:20Z,2023-09-28T20:54:20Z,InteractiveDNA,This demo just DESTROYED Apple in VR technology.,This demo just DESTROYED Apple in VR technology.,none,2,UCqMBZ8aJ0kDBvOvzXXgRvXA
2,2023-09-28T20:54:09Z,2023-09-28T20:54:09Z,Fluke Skywalker,"amaMaxheadroomHub
Say hello to future lawyers, and judge, and jury. Wow great for negotiators.","amaMaxheadroomHub<br>Say hello to future lawyers, and judge, and jury. Wow great for negotiators.",none,1,UCCguBNnXApTTSGw2K0SIcqQ
3,2023-09-28T20:53:53Z,2023-09-28T20:53:53Z,CRYPTO SNIPER,"im sure its cool and technologically advanced, but why would I play games this way? And by the way, it would be awesome to make Whatsapp Multilingual and allow multiple accounts, here and now...besides, Instagram is losing big time against Tiktok...It seems going to Mars and forgetting about Earth only works if u never want to return to earth again...","im sure its cool and technologically advanced, but why would I play games this way? And by the way, it would be awesome to make Whatsapp Multilingual and allow multiple accounts, here and now...besides, Instagram is losing big time against Tiktok...It seems going to Mars and forgetting about Earth only works if u never want to return to earth again...",none,0,UCsD3lgJcek8LLumt5JWHEoQ
4,2023-09-28T20:53:48Z,2023-09-28T20:53:48Z,sixwaveholddown,Apple punching the air rn,Apple punching the air rn,none,0,UCh7DdfIdw0UBxL3G0aTXUVw
5,2023-09-28T20:53:46Z,2023-09-28T20:53:46Z,PureMoto_Steve,Marc actually looks way more human than normal in the metaverse,Marc actually looks way more human than normal in the metaverse,none,236,UCPvzxlddWDhaWy6nu5KJ8NQ
6,2023-09-28T20:53:37Z,2023-09-28T20:53:37Z,PineappleGuy,This is beyond awesome.,This is beyond awesome.,none,1,UCb-sMkeNY21uk8Me9TEnRWg
7,2023-09-28T20:53:18Z,2023-09-28T20:53:18Z,Chuck Norris,"I must warn against isolation even with this visuals the human limbic system needs the closeness of the other body! Otherwise, thanks, great teaching tool.","I must warn against isolation even with this visuals the human limbic system needs the closeness of the other body! Otherwise, thanks, great teaching tool.",none,1,UC5rqD06m95QROVWJdAZilQQ
8,2023-09-28T20:53:13Z,2023-09-28T20:53:13Z,Kernnun,"still gimmicky, but better then the first meta-draft xD","still gimmicky, but better then the first meta-draft xD",none,0,UCQhTC5vN7LBMV80LJPGKiag
9,2023-09-28T20:53:07Z,2023-09-29T16:39:46Z,Dr. Marc Champagne,"Philosophically, I am all over this... Thank you both for showing my university colleagues that my concerns are not nuts.","Philosophically, I am all over this... Thank you both for showing my university colleagues that my concerns are not nuts.",none,13,UCN7dA4tmgXq_ckySrbvrLFQ
10,2023-09-28T20:53:06Z,2023-09-28T20:54:11Z,Robert J. duPreez,"I am sorry this is a bit too far ahead of it's time.  The push back on this will be eminence.  A.I. gets in the way of this tech, and trust in machines will be a very hard sell after the political climate is skewed by mistrust and too much corruption.  If you can tie this into the blockchain as a viable wallet cross link you will be able to move this into mainstream.","I am sorry this is a bit too far ahead of it&#39;s time.  The push back on this will be eminence.  A.I. gets in the way of this tech, and trust in machines will be a very hard sell after the political climate is skewed by mistrust and too much corruption.  If you can tie this into the blockchain as a viable wallet cross link you will be able to move this into mainstream.",none,0,UCa5QXv_GWYV-z6vp58KY4Zw
11,2023-09-28T20:52:59Z,2023-09-28T20:52:59Z,iBrews,First time I’ve seen codex avatars working with Meta Quest Pro!! Really hope this is available to consumers soon.,First time I’ve seen codex avatars working with Meta Quest Pro!! Really hope this is available to consumers soon.,none,1,UC8MAPAKCmBgidSv1MnzOMOw
12,2023-09-28T20:52:52Z,2023-09-28T20:52:52Z,OnestringPuppet,Awesome podcast 👍BTW the first thumbnail you had was much better. It drew me right in,Awesome podcast 👍BTW the first thumbnail you had was much better. It drew me right in,none,0,UCGOMB5R8xPRK6xMbJmskWTQ
13,2023-09-28T20:52:51Z,2023-09-28T20:52:51Z,BrutalDeluxe,"This is progressing rapidly, soon we'll have an AI Zuck that will appear more human than the real one!","This is progressing rapidly, soon we&#39;ll have an AI Zuck that will appear more human than the real one!",none,0,UC-dYt8UjKzp1T_uyOpKaFJw
14,2023-09-28T20:52:47Z,2023-09-28T20:52:47Z,Noski Noski,I imagine doing shrooms together with a friend living far away. This truly will be a real game changer,I imagine doing shrooms together with a friend living far away. This truly will be a real game changer,none,4,UCLDDwwiHKsD-ZI4Xv-k5K6Q
15,2023-09-28T20:52:39Z,2023-09-28T20:52:39Z,Three Of Eight,Awe. I want a Lex AI buddy!!!,Awe. I want a Lex AI buddy!!!,none,0,UCnXmVXIDTwi_3oBEVAu75mA
16,2023-09-28T20:52:32Z,2023-09-28T20:52:32Z,KrissPax,Next step towards Ready Player One.,Next step towards Ready Player One.,none,0,UCZItcoS4T9O3WA_rhdii78A
17,2023-09-28T20:52:26Z,2023-09-28T20:52:26Z,Thomas Hovgaard,Why would anyone want this sick dystopian shit,Why would anyone want this sick dystopian shit,none,0,UCdDyxeRNeFGZ6AIL83aBHdQ
18,2023-09-28T20:52:20Z,2023-09-28T20:52:20Z,timw2007,Lex is basically the Red Queen from Resident Evil now.,Lex is basically the Red Queen from Resident Evil now.,none,0,UCJHg4eSFTw-xWkwqxKxzRjg
19,2023-09-28T20:52:16Z,2023-09-28T20:52:16Z,////,VERXYYYYYY COOL,VERXYYYYYY COOL,none,1,UC8ij6-Ugr_fETiFxmSTEpQQ
20,2023-09-28T20:52:15Z,2023-09-28T20:52:15Z,Dan [Doesn't] Know[s] Stuff,JESUS WEPT,JESUS WEPT,none,0,UCalvzFnGrAV9ydpEGXI1Ysw
