,published_At,updated_At,author_DisplayName,text_Original,text_Display,viewer_Rating,like_Count,author_Channel_Id
0,2023-09-28T19:11:09Z,2023-09-28T19:11:09Z,Hexa,"""It actually does feel awkward I moved you back a few feet""

Holy shit this is basically Permutation City.",&quot;It actually does feel awkward I moved you back a few feet&quot;<br><br>Holy shit this is basically Permutation City.,none,0,UCMlP0-pnEX6RNtzQuo7WJgQ
1,2023-09-28T19:11:06Z,2023-09-28T19:11:06Z,Laaaliiiluuu,This is creepy af,This is creepy af,none,0,UCoEnMLkBMpbZKcC28lUYwOg
2,2023-09-28T19:11:04Z,2023-09-28T19:11:04Z,mcfly10146,Lex looks like he’s on mdma 😅,Lex looks like he’s on mdma 😅,none,0,UCvc11lVPRQum58jlTsa8Wpw
3,2023-09-28T19:11:01Z,2023-09-28T19:11:01Z,Matt Rodriguez,I don’t think we should be creating “dead avatars”,I don’t think we should be creating “dead avatars”,none,0,UCBHwZhhQ7cEVImm7mYorDwA
4,2023-09-28T19:10:59Z,2023-09-28T19:10:59Z,RASHERS,The matrix 💊,The matrix 💊,none,0,UCR9UeLZV5wfuBuNkI8z4yEw
5,2023-09-28T19:10:59Z,2023-09-28T19:10:59Z,Cosmic Muffet,Stiff necks.,Stiff necks.,none,0,UCOGerYKdosYCXH9DlbqPU1A
6,2023-09-28T19:10:58Z,2023-09-28T19:10:58Z,MyTwoSatoshi's,I love how the Zuck looks more like a human in the A.I. Version,I love how the Zuck looks more like a human in the A.I. Version,none,0,UCDvkroGpvpw0oZjbn3nm2yw
7,2023-09-28T19:10:57Z,2023-09-28T19:10:57Z,I'm Eddie G ,What’s worse Kayne West’s comments or what Zuckerberg suppressed during COVID pandemic and 2020 election??   Push back on Zuck like you did Ye ??? Oh I forgot… you pick and choose your moral outrage… unsubscribed!,What’s worse Kayne West’s comments or what Zuckerberg suppressed during COVID pandemic and 2020 election??   Push back on Zuck like you did Ye ??? Oh I forgot… you pick and choose your moral outrage… unsubscribed!,none,0,UCk_oqERXLVZm8m8t_Btafng
8,2023-09-28T19:10:56Z,2023-09-28T19:10:56Z,FZM Studio,*One Step closer to the Matrix... Unless we're already inside it...*,<b>One Step closer to the Matrix... Unless we&#39;re already inside it...</b>,none,0,UCcjAvj6FCbpFZRoDj1ktqzg
9,2023-09-28T19:10:52Z,2023-09-28T19:11:07Z,Philosophy of Data Science,"Unfortunately, based on my Quest 2 experience, the 2d recording doesn't even really give a glimpse of the experience, but for those who have used a decent VR headset a lot can at least mentally project how impressive it likely is as an experience.","Unfortunately, based on my Quest 2 experience, the 2d recording doesn&#39;t even really give a glimpse of the experience, but for those who have used a decent VR headset a lot can at least mentally project how impressive it likely is as an experience.",none,1,UCWwM20XqKl5iz2XGo_bvCWw
10,2023-09-28T19:10:42Z,2023-09-28T19:10:42Z,Alex Karasz,I wonder how much IRL contact will actually be necessary moving forward.  Excited to not go anywhere physically,I wonder how much IRL contact will actually be necessary moving forward.  Excited to not go anywhere physically,none,0,UC4MYUde7U1bz2KGHMNz8PAA
11,2023-09-28T19:10:41Z,2023-09-28T19:10:41Z,Sammy Desopo,Wow! Bravo!,Wow! Bravo!,none,0,UCH4LwEt-PGDd0w1GmKeRslA
12,2023-09-28T19:10:41Z,2023-09-28T19:10:41Z,Tindurbox,This is so cool. It has a Futurama-heads-in-jars vibe.,This is so cool. It has a Futurama-heads-in-jars vibe.,none,0,UCXnv0C6WdZCKgS4PG2Fnw0Q
13,2023-09-28T19:10:40Z,2023-09-28T19:11:36Z,Human Failure,Absolutly no Mark... i wont scan my face for your private voyeuristic database,Absolutly no Mark... i wont scan my face for your private voyeuristic database,none,0,UCcVwYi0XpM56h8VLMgSG9zw
14,2023-09-28T19:10:31Z,2023-09-28T19:10:31Z,Richard Dugan-Starr,I love it. If we could do this in mixed reality it would allow us to see family and friends much more often.,I love it. If we could do this in mixed reality it would allow us to see family and friends much more often.,none,8,UC94M-25wUF5dQmRlDBAk0YQ
15,2023-09-28T19:10:22Z,2023-09-28T19:10:22Z,Maffen,"With ChatGPT getting better and better. Can we soon all hold conversations with an AI that mirrors Lex's personality and appearance? Like just have a chat about certain things if we feel like it? This actually seems feasible in the not so distant future. Is that the new YouTube? Not just consuming video, but having actual conversations with mirror avatars? Wow","With ChatGPT getting better and better. Can we soon all hold conversations with an AI that mirrors Lex&#39;s personality and appearance? Like just have a chat about certain things if we feel like it? This actually seems feasible in the not so distant future. Is that the new YouTube? Not just consuming video, but having actual conversations with mirror avatars? Wow",none,0,UCt-i4N5sarnVqXSTE5ckS_g
16,2023-09-28T19:10:20Z,2023-09-28T19:10:20Z,S99Route,"Seeing a lost loved one in this makes me think of the mirror in Harry Potter ""The Mirror of Erised"". It may do more harm than good. People could get lost and forget how to move on.",Seeing a lost loved one in this makes me think of the mirror in Harry Potter &quot;The Mirror of Erised&quot;. It may do more harm than good. People could get lost and forget how to move on.,none,2,UC9oE8WlbBRJsX7B6jLRo1Tw
17,2023-09-28T19:10:18Z,2023-09-28T19:10:18Z,Turbo,One question. Why?,One question. Why?,none,0,UC392eVROO8rhsS20nzmIw1Q
18,2023-09-28T19:10:15Z,2023-09-28T19:10:15Z,Gmotion EDC,Dating apps will explode!!,Dating apps will explode!!,none,0,UCKJDuQWCVG-iNvPTywzv__Q
19,2023-09-28T19:10:10Z,2023-09-28T19:10:10Z,happysad,Mark’s avatar smiles slightly more naturally than he does. great marketing,Mark’s avatar smiles slightly more naturally than he does. great marketing,none,0,UCeU0FoTv73Q8r4JXi-bw7Lg
20,2023-09-28T19:10:10Z,2023-09-28T19:10:10Z,Tanbol Erlan,"I’m totally going to create meta verse version of my loved ones, I would also collect as much data as possible to to feed the AI to continue their presence. Death is a sad reality of our world, one of the most painful side of it is the regret of not spending time with the people who passed away. Losing their wisdom, love, memories would be one thing I would try to prevent with modern developing technology. Just thinking about it make me tear up. Peace ❤❤❤❤","I’m totally going to create meta verse version of my loved ones, I would also collect as much data as possible to to feed the AI to continue their presence. Death is a sad reality of our world, one of the most painful side of it is the regret of not spending time with the people who passed away. Losing their wisdom, love, memories would be one thing I would try to prevent with modern developing technology. Just thinking about it make me tear up. Peace ❤❤❤❤",none,8,UCoJYOPcH_1pWAEaoNB7x7Nw
21,2023-09-28T19:10:08Z,2023-09-28T19:11:01Z,Physixtential,I'm curious why Lex's scan is clearly superior to Zuck's... Like you'd think Zuck would have the most updated and tune one but it looks like it's on an older iteration. Zuck's also jumps around a lot like the tracking is off.,I&#39;m curious why Lex&#39;s scan is clearly superior to Zuck&#39;s... Like you&#39;d think Zuck would have the most updated and tune one but it looks like it&#39;s on an older iteration. Zuck&#39;s also jumps around a lot like the tracking is off.,none,0,UCS20joPaWLH1UoxqPJerS5g
22,2023-09-28T19:10:08Z,2023-09-28T19:10:08Z,IMWiseGuy4u,"The first few minutes I was blown away, sheeesh","The first few minutes I was blown away, sheeesh",none,0,UCOZncVwzMasZgR2EHvHH9Ag
23,2023-09-28T19:10:06Z,2023-09-28T19:10:06Z,Lux,creepy af! love it!,creepy af! love it!,none,0,UC7FD1p8F-_W6Jdxxj2QYZpA
24,2023-09-28T19:10:02Z,2023-09-28T19:10:02Z,Jake Loeppky,The construct. The matrix,The construct. The matrix,none,0,UCJoN_WTbm2UPDl3ZNZFUFxw
25,2023-09-28T19:10:00Z,2023-09-28T19:10:00Z,no name,Hoping it never went glitchy,Hoping it never went glitchy,none,0,UCBXlv-GTx1WaHHtkpcz3Hww
26,2023-09-28T19:09:59Z,2023-09-28T19:09:59Z,Cieran McGrath,X-Box 360 - Skyrim npc version of Lex and Mark is incredibly underwhelming and unimpressive.,X-Box 360 - Skyrim npc version of Lex and Mark is incredibly underwhelming and unimpressive.,none,0,UCLLIkLzT0mtbRWX8YEK7EXA
27,2023-09-28T19:09:58Z,2023-09-28T19:09:58Z,Wolf Moon,Lex you look so much like my brother it’s a bit uncomfortable lol but his personality is more ben Shapiro.,Lex you look so much like my brother it’s a bit uncomfortable lol but his personality is more ben Shapiro.,none,0,UCHr-yHXVTgCsOQ-tlsSF3Vw
28,2023-09-28T19:09:43Z,2023-09-28T19:09:43Z,Mike The Brummie,Ok this is pretty cool.,Ok this is pretty cool.,none,0,UC1vRmZ3yOEgjRX4j953B6PQ
