,published_At,updated_At,author_DisplayName,text_Original,text_Display,viewer_Rating,like_Count,author_Channel_Id
0,2023-09-29T12:36:12Z,2023-09-29T12:36:12Z,KNT,This could be use in psychology. To behave and then observe your behavior and correct it,This could be use in psychology. To behave and then observe your behavior and correct it,none,0,UCVewkmyZyC2kdRn5X2JFjVA
1,2023-09-29T12:34:14Z,2023-09-29T12:34:14Z,Salwane Leyland,"Lmfao the comstruct haha gpt6. 
Babcocks aye bow staid david said aye yee new crater face humans space race. Aye typing pools littlwoods catalogs john browns myers aye and collins clubs working mans hatches coal mines scaffoldings structures mr fix it owd jock straps hooties bridgers and ROYAL WINDSORS SOLD EVERY THING OFF. THEY THEN USE ILLGOTTEN GAINS TO FURNACE THEIRS FUTURES. THERE WAS AN OWD WIDDOWS WHO LIVED IN A SHOE HAD THAT MANY SAVED CHILD HOODS THE ELECTRIC FRYERS I FIXED THAT TO. HAHA FUNNY THING TRADING PLACES JUST FOR ONE WAVES SEAS SHIPS JOHN BROWNS SCHOOLS DAYS MY LEFT FOOT TITAN BELLFAST SAMSON GOLLIATH. THANKS NEILS OLIVERS GREATES HOODS GOD I SEES IT ALL RMS QM1 ER1 ERII AND THEY SOLD EVERYTHING. AND UK IS BROKE. WW2 NHS. X",Lmfao the comstruct haha gpt6. <br>Babcocks aye bow staid david said aye yee new crater face humans space race. Aye typing pools littlwoods catalogs john browns myers aye and collins clubs working mans hatches coal mines scaffoldings structures mr fix it owd jock straps hooties bridgers and ROYAL WINDSORS SOLD EVERY THING OFF. THEY THEN USE ILLGOTTEN GAINS TO FURNACE THEIRS FUTURES. THERE WAS AN OWD WIDDOWS WHO LIVED IN A SHOE HAD THAT MANY SAVED CHILD HOODS THE ELECTRIC FRYERS I FIXED THAT TO. HAHA FUNNY THING TRADING PLACES JUST FOR ONE WAVES SEAS SHIPS JOHN BROWNS SCHOOLS DAYS MY LEFT FOOT TITAN BELLFAST SAMSON GOLLIATH. THANKS NEILS OLIVERS GREATES HOODS GOD I SEES IT ALL RMS QM1 ER1 ERII AND THEY SOLD EVERYTHING. AND UK IS BROKE. WW2 NHS. X,none,0,UCzLLfzTM568rFS-6KhYYr1g
2,2023-09-29T12:32:51Z,2023-09-29T12:32:51Z,Guilherme Nunes,History on the making,History on the making,none,0,UCZMPxZ-m7B257SajaEUPbOw
3,2023-09-29T12:32:47Z,2023-09-29T12:32:47Z,ℬ⅃℧ℰ,"Is it really so hard to believe? Your clothes are different, the plugs in your arms and head are gone. Your hair has changed. Your appearance now is what we call "" residual self-image."" It is the mental projection of your digital self.

Morpheus to Neo in The Matrix","Is it really so hard to believe? Your clothes are different, the plugs in your arms and head are gone. Your hair has changed. Your appearance now is what we call &quot; residual self-image.&quot; It is the mental projection of your digital self.<br><br>Morpheus to Neo in The Matrix",none,0,UCeLGn-kLAtPTj4J0P5HPlYg
4,2023-09-29T12:32:35Z,2023-09-29T12:32:35Z,James Cooke,Wow that is insanely realistic.,Wow that is insanely realistic.,none,0,UCieuG_Ues0Wv3NxdG_zJNzA
5,2023-09-29T12:32:14Z,2023-09-29T12:32:14Z,Samantha Carter,"I think living in a world with digital holograms is kinda sad . I see it could be useful for businesses but more job losses and why not just work on fixing people's real eyesight . hUman eyesight deteriorates in general yr talking about seeing all these extra things well fck what an utter complication of what's god given , beautiful & natural ,too many hazards real potential for high increase of hazards . I can here the sirens already . I say keep Digi avatars on the electronic  screens where they belong . Just my opinion xXxxxx","I think living in a world with digital holograms is kinda sad . I see it could be useful for businesses but more job losses and why not just work on fixing people&#39;s real eyesight . hUman eyesight deteriorates in general yr talking about seeing all these extra things well fck what an utter complication of what&#39;s god given , beautiful &amp; natural ,too many hazards real potential for high increase of hazards . I can here the sirens already . I say keep Digi avatars on the electronic  screens where they belong . Just my opinion xXxxxx",none,0,UCosFl-xFHPE3LAAthsFwepQ
6,2023-09-29T12:31:50Z,2023-09-29T12:31:50Z,phaoyu,It's really great to see it used in a podcast interview!,It&#39;s really great to see it used in a podcast interview!,none,1,UCE9cpYYAPZgcQMXb3ZJHO-g
7,2023-09-29T12:31:05Z,2023-09-29T12:31:05Z,scott bentley,They want distance between people and want to remove human touch knowing we break down mentally without being together!,They want distance between people and want to remove human touch knowing we break down mentally without being together!,none,0,UCyEMk9UPEEPnhuYhzmEOu2A
8,2023-09-29T12:30:22Z,2023-09-29T12:30:22Z,ben dover,the introduction looks kinda unrealistic though I mean why aren't you moving your hands at all  when speaking? no gesturing?,the introduction looks kinda unrealistic though I mean why aren&#39;t you moving your hands at all  when speaking? no gesturing?,none,1,UCD4Ot-dCqO2axKywz2SWVCw
9,2023-09-29T12:29:19Z,2023-09-29T12:29:19Z,L A,Pros & Cons list please.,Pros &amp; Cons list please.,none,0,UC-1OZKrKKP4JriNpV5VOrBg
